datetime	open	high	low	close	volume
08.10.1999 00:00	0.579	0.6098	0.579	0.59201	17762000
11.10.1999 00:00	0.585	0.645	0.585	0.645	8082000
12.10.1999 00:00	0.659	0.663	0.605	0.6062	12058000
13.10.1999 00:00	0.59	0.614	0.577	0.6135	9197000
14.10.1999 00:00	0.59	0.63897	0.58001	0.625	11969000
15.10.1999 00:00	0.62	0.625	0.572	0.575	11865000
18.10.1999 00:00	0.572	0.6	0.553	0.563	11473000
19.10.1999 00:00	0.575	0.5948	0.563	0.5902	6479000
20.10.1999 00:00	0.598	0.608	0.58999	0.59801	6141000
21.10.1999 00:00	0.61	0.61	0.573	0.58	6485000
22.10.1999 00:00	0.5751	0.595	0.5751	0.595	3621000
25.10.1999 00:00	0.6	0.6	0.58	0.58002	3575000
26.10.1999 00:00	0.59	0.5945	0.58	0.585	3089000
27.10.1999 00:00	0.5772	0.579	0.568	0.57	3236000
28.10.1999 00:00	0.581	0.583	0.571	0.578	1701000
29.10.1999 00:00	0.581	0.5865	0.577	0.58498	4346000
01.11.1999 00:00	0.5835	0.586	0.57812	0.58153	801000
02.11.1999 00:00	0.58499	0.59399	0.58499	0.587	1328000
03.11.1999 00:00	0.581	0.5845	0.563	0.565	8306000
04.11.1999 00:00	0.57	0.579	0.5411	0.579	11881000
05.11.1999 00:00	0.575	0.599	0.565	0.599	10004000
09.11.1999 00:00	0.6	0.625	0.591	0.615	12429000
10.11.1999 00:00	0.618	0.65	0.618	0.645	15674000
11.11.1999 00:00	0.665	0.68	0.63001	0.632	18966000
12.11.1999 00:00	0.64	0.657	0.627	0.657	10960000
15.11.1999 00:00	0.65	0.6869	0.65	0.654	21072000
16.11.1999 00:00	0.665	0.6899	0.66	0.689	12015000
17.11.1999 00:00	0.692	0.739	0.685	0.725	25592000
18.11.1999 00:00	0.725	0.725	0.695	0.715	11620000
19.11.1999 00:00	0.7275	0.78	0.723	0.78	21160000
22.11.1999 00:00	0.814	0.858	0.814	0.84499	22928000
23.11.1999 00:00	0.84	0.872	0.84	0.871	24724000
24.11.1999 00:00	0.845	0.85799	0.785	0.804	34260000
25.11.1999 00:00	0.8	0.849	0.781	0.849	26944000
26.11.1999 00:00	0.849	0.8699	0.80101	0.806	22540000
29.11.1999 00:00	0.8	0.805	0.75501	0.76	19281000
30.11.1999 00:00	0.75	0.785	0.74201	0.763	22110000
01.12.1999 00:00	0.76	0.795	0.755	0.795	10627000
02.12.1999 00:00	0.812	0.8123	0.781	0.8	23230000
03.12.1999 00:00	0.808	0.854	0.791	0.853	20614000
06.12.1999 00:00	0.87	0.875	0.819	0.82	19920000
07.12.1999 00:00	0.805	0.8199	0.74505	0.756	20230000
08.12.1999 00:00	0.745	0.75	0.70214	0.745	21902000
09.12.1999 00:00	0.75	0.759	0.711	0.711	19954000
10.12.1999 00:00	0.71	0.723	0.69	0.71	14860000
14.12.1999 00:00	0.69	0.74	0.69	0.74	11759000
15.12.1999 00:00	0.75	0.8099	0.74	0.803	20274000
16.12.1999 00:00	0.84	0.84	0.775	0.77701	25355000
17.12.1999 00:00	0.79799	0.82498	0.781	0.8005	18828000
20.12.1999 00:00	0.845	0.908	0.835	0.89501	26782000
21.12.1999 00:00	0.895	0.97	0.875	0.921	27767000
22.12.1999 00:00	0.96	0.999	0.94	0.95	43270000
23.12.1999 00:00	0.94	0.976	0.903	0.97	22317000
24.12.1999 00:00	0.95	0.995	0.93606	0.96	17301000
27.12.1999 00:00	0.975	1.05	0.975	1.05	17521000
28.12.1999 00:00	1.05	1.089	1.002	1.027	22434000
29.12.1999 00:00	1.018	1.05	1.0	1.016	21655000
05.01.2000 00:00	1.15	1.26488	1.08	1.21801	29819000
06.01.2000 00:00	1.23	1.28	1.23	1.267	14907000
10.01.2000 00:00	1.325	1.3895	1.255	1.341	64304000
11.01.2000 00:00	1.335	1.34	1.19	1.2172	35738000
12.01.2000 00:00	1.141	1.31	1.102	1.2651	45148000
13.01.2000 00:00	1.26	1.49	1.246	1.405	69277000
14.01.2000 00:00	1.45	1.539	1.407	1.499	40991000
17.01.2000 00:00	1.48	1.543	1.36001	1.376	40830000
18.01.2000 00:00	1.36	1.48	1.312	1.315	48508000
19.01.2000 00:00	1.32	1.33	1.206	1.216	41718000
20.01.2000 00:00	1.275	1.337	1.25601	1.337	33757000
21.01.2000 00:00	1.29002	1.39	1.285	1.366	42254000
24.01.2000 00:00	1.373	1.39	1.23001	1.23505	35438000
25.01.2000 00:00	1.18	1.24	1.13	1.19	48714000
26.01.2000 00:00	1.199	1.2649	1.176	1.25	27749000
27.01.2000 00:00	1.28	1.335	1.256	1.325	38313000
28.01.2000 00:00	1.315	1.347	1.195	1.20005	43988000
31.01.2000 00:00	1.151	1.182	1.119	1.137	26683000
01.02.2000 00:00	1.16	1.21	1.117	1.127	27271000
02.02.2000 00:00	1.15	1.186	1.1175	1.143	26270000
03.02.2000 00:00	1.14	1.227	1.117	1.209	35643000
04.02.2000 00:00	1.22	1.257	1.215	1.235	17039000
07.02.2000 00:00	1.245	1.27998	1.21502	1.23601	28329000
08.02.2000 00:00	1.244	1.31	1.24	1.303	35485000
09.02.2000 00:00	1.33	1.38	1.30201	1.307	45632000
10.02.2000 00:00	1.28	1.33	1.278	1.3	25319000
11.02.2000 00:00	1.34	1.34	1.285	1.3001	19137000
14.02.2000 00:00	1.355	1.447	1.32	1.32101	33705000
15.02.2000 00:00	1.331	1.331	1.27	1.27	17500000
16.02.2000 00:00	1.29	1.337	1.29	1.335	28356000
17.02.2000 00:00	1.32	1.3939	1.3	1.38205	30512000
18.02.2000 00:00	1.36501	1.3849	1.355	1.372	14073000
21.02.2000 00:00	1.33	1.366	1.32	1.35405	16678000
22.02.2000 00:00	1.365	1.385	1.36105	1.37	23347000
23.02.2000 00:00	1.379	1.421	1.375	1.395	27156000
24.02.2000 00:00	1.42	1.447	1.415	1.43	17865000
25.02.2000 00:00	1.415	1.425	1.35	1.365	24106000
28.02.2000 00:00	1.33	1.36	1.286	1.296	22168000
29.02.2000 00:00	1.33	1.363	1.305	1.348	21619000
01.03.2000 00:00	1.385	1.4	1.363	1.392	19359000
02.03.2000 00:00	1.396	1.396	1.355	1.369	19688000
03.03.2000 00:00	1.374	1.4139	1.345	1.409	19907000
06.03.2000 00:00	1.425	1.445	1.4	1.40505	29750000
07.03.2000 00:00	1.4	1.48	1.382	1.47001	32704000
09.03.2000 00:00	1.51	1.57	1.505	1.53603	56209000
10.03.2000 00:00	1.57	1.63701	1.515	1.62	107051000
13.03.2000 00:00	1.567	1.62	1.505	1.525	49510000
14.03.2000 00:00	1.568	1.6	1.552	1.56701	65553000
15.03.2000 00:00	1.565	1.57	1.477	1.4936	83821000
16.03.2000 00:00	1.519	1.5345	1.416	1.435	63813000
17.03.2000 00:00	1.47	1.495	1.413	1.4249	37322000
20.03.2000 00:00	1.42	1.42	1.367	1.399	29477000
21.03.2000 00:00	1.3831	1.46	1.37003	1.46	23107000
22.03.2000 00:00	1.5	1.534	1.47001	1.51	36311000
23.03.2000 00:00	1.54	1.595	1.502	1.529	79072000
24.03.2000 00:00	1.566	1.589	1.515	1.522	47216000
27.03.2000 00:00	1.57	1.585	1.43	1.432	42468000
28.03.2000 00:00	1.439	1.455	1.39	1.395	20141000
29.03.2000 00:00	1.4	1.44	1.4	1.44	11175000
30.03.2000 00:00	1.43	1.43	1.362	1.385	16526000
31.03.2000 00:00	1.361	1.42	1.32	1.42	20814000
03.04.2000 00:00	1.422	1.422	1.37	1.385	16938000
04.04.2000 00:00	1.39	1.546	1.375	1.521	84058000
05.04.2000 00:00	1.4751	1.51	1.3875	1.398	48853000
06.04.2000 00:00	1.41	1.46299	1.41	1.42501	23364000
07.04.2000 00:00	1.416	1.43	1.385	1.416	19315000
10.04.2000 00:00	1.4	1.55	1.4	1.55	41139000
11.04.2000 00:00	1.475	1.54	1.46	1.475	39763000
12.04.2000 00:00	1.498	1.573	1.485	1.5221	62177000
13.04.2000 00:00	1.5	1.539	1.475	1.51305	42287000
14.04.2000 00:00	1.498	1.5549	1.495	1.5015	40587000
17.04.2000 00:00	1.426	1.435	1.35	1.38	47214000
18.04.2000 00:00	1.42	1.437	1.351	1.38502	30343000
19.04.2000 00:00	1.425	1.448	1.376	1.38	24355000
20.04.2000 00:00	1.371	1.41499	1.371	1.41	22197000
21.04.2000 00:00	1.41	1.44	1.405	1.44	28707000
24.04.2000 00:00	1.435	1.435	1.3932	1.401	16218000
25.04.2000 00:00	1.41	1.43799	1.41	1.423	10113000
26.04.2000 00:00	1.445	1.49395	1.435	1.47998	34672000
27.04.2000 00:00	1.455	1.508	1.41	1.433	29455000
28.04.2000 00:00	1.485	1.497	1.4625	1.4865	23180000
03.05.2000 00:00	1.47155	1.501	1.46501	1.46702	9905000
04.05.2000 00:00	1.46	1.46999	1.45	1.45989	11852000
05.05.2000 00:00	1.465	1.471	1.44	1.45	7385000
06.05.2000 00:00	1.47	1.47498	1.459	1.467	6761000
10.05.2000 00:00	1.485	1.49	1.44499	1.455	15633000
11.05.2000 00:00	1.429	1.45499	1.426	1.44	12503000
12.05.2000 00:00	1.45	1.453	1.403	1.404	10240000
15.05.2000 00:00	1.399	1.414	1.35701	1.38798	10434000
16.05.2000 00:00	1.389	1.41	1.373	1.41	3150000
17.05.2000 00:00	1.404	1.404	1.275	1.2757	18982000
18.05.2000 00:00	1.274	1.29	1.205	1.265	23984000
19.05.2000 00:00	1.31	1.31	1.18	1.1959	16629000
22.05.2000 00:00	1.15	1.16989	1.1	1.125	11369000
23.05.2000 00:00	1.1	1.141	0.98201	1.025	23314000
24.05.2000 00:00	0.96	0.994	0.86	0.976	30253000
25.05.2000 00:00	1.0	1.03995	0.985	1.018	25049000
26.05.2000 00:00	0.99	1.088	0.983	1.065	20786000
29.05.2000 00:00	1.0794	1.12499	1.055	1.061	18187000
30.05.2000 00:00	1.07999	1.1179	1.06	1.107	9638000
31.05.2000 00:00	1.135	1.14	1.10101	1.13	9739000
01.06.2000 00:00	1.112	1.185	1.112	1.18	12261000
02.06.2000 00:00	1.19	1.26	1.166	1.25	16377000
05.06.2000 00:00	1.251	1.266	1.1911	1.211	30724000
06.06.2000 00:00	1.2	1.214	1.123	1.129	18110000
07.06.2000 00:00	1.1111	1.188	1.09	1.185	23418000
08.06.2000 00:00	1.235	1.24	1.2	1.2	19000000
09.06.2000 00:00	1.2	1.248	1.194	1.222	22948000
13.06.2000 00:00	1.201	1.218	1.18101	1.19	9932000
14.06.2000 00:00	1.17	1.183	1.13022	1.17	10108000
15.06.2000 00:00	1.16101	1.177	1.125	1.133	15348000
16.06.2000 00:00	1.1501	1.1639	1.135	1.14	5342000
19.06.2000 00:00	1.13	1.145	1.085	1.094	11813000
20.06.2000 00:00	1.118	1.118	1.035	1.049	11491000
21.06.2000 00:00	1.06	1.0798	0.976	1.013	17735000
22.06.2000 00:00	1.03	1.054	1.01	1.03601	12906000
23.06.2000 00:00	1.035	1.044	1.00503	1.03	5603000
26.06.2000 00:00	1.01	1.033	1.006	1.01	5264000
27.06.2000 00:00	1.003	1.01	0.933	0.936	14072000
28.06.2000 00:00	0.93	0.969	0.899	0.9549	12541000
29.06.2000 00:00	0.955	0.955	0.871	0.882	14169000
30.06.2000 00:00	0.9051	0.975	0.9051	0.975	15942000
03.07.2000 00:00	0.98	1.079	0.98	1.079	24007000
04.07.2000 00:00	1.09	1.12	1.085	1.1025	10569000
05.07.2000 00:00	1.08	1.116	1.06202	1.101	29295000
06.07.2000 00:00	1.083	1.299	1.083	1.28	59955000
07.07.2000 00:00	1.338	1.4	1.3	1.30005	40410000
10.07.2000 00:00	1.3289	1.44	1.3285	1.3855	37441000
11.07.2000 00:00	1.36101	1.399	1.26	1.347	32245000
12.07.2000 00:00	1.34	1.389	1.32	1.38	24965000
13.07.2000 00:00	1.4	1.415	1.341	1.35	28434000
14.07.2000 00:00	1.36	1.367	1.305	1.351	15761000
17.07.2000 00:00	1.333	1.372	1.333	1.352	8732000
18.07.2000 00:00	1.34117	1.3525	1.327	1.335	7134000
19.07.2000 00:00	1.34	1.34549	1.282	1.296	18491000
20.07.2000 00:00	1.29383	1.29999	1.26	1.28498	9710000
21.07.2000 00:00	1.32	1.33	1.287	1.295	10973000
24.07.2000 00:00	1.299	1.312	1.281	1.30889	19460000
25.07.2000 00:00	1.29	1.305	1.29	1.29101	9600000
26.07.2000 00:00	1.286	1.29201	1.26105	1.28999	18449000
27.07.2000 00:00	1.25	1.325	1.25	1.308	38307000
28.07.2000 00:00	1.31	1.322	1.295	1.31299	16399000
31.07.2000 00:00	1.3	1.325	1.3	1.31	16405000
01.08.2000 00:00	1.337	1.3499	1.29521	1.314	25433000
02.08.2000 00:00	1.315	1.3175	1.293	1.3	12048000
03.08.2000 00:00	1.33	1.351	1.31101	1.33	29849000
04.08.2000 00:00	1.339	1.395	1.322	1.374	29039000
07.08.2000 00:00	1.401	1.43	1.38031	1.387	30472000
08.08.2000 00:00	1.38999	1.395	1.34801	1.3935	13863000
09.08.2000 00:00	1.37	1.41	1.36	1.41	27505000
10.08.2000 00:00	1.405	1.415	1.376	1.38	17110000
11.08.2000 00:00	1.37051	1.404	1.37051	1.38501	12485000
14.08.2000 00:00	1.4	1.428	1.394	1.426	41428000
15.08.2000 00:00	1.444	1.45	1.403	1.415	19728000
16.08.2000 00:00	1.406	1.41199	1.37505	1.385	13201000
17.08.2000 00:00	1.371	1.374	1.3501	1.355	14559000
18.08.2000 00:00	1.36111	1.365	1.33	1.33	8958000
21.08.2000 00:00	1.33	1.33899	1.314	1.33899	10054000
22.08.2000 00:00	1.335	1.37793	1.335	1.375	6318000
23.08.2000 00:00	1.37	1.39	1.341	1.341	15967000
24.08.2000 00:00	1.36	1.4	1.36	1.399	26645000
25.08.2000 00:00	1.42	1.425	1.39	1.4	11774000
28.08.2000 00:00	1.389	1.389	1.376	1.38	2789000
29.08.2000 00:00	1.382	1.444	1.382	1.439	25271000
30.08.2000 00:00	1.43	1.459	1.4	1.414	35128000
31.08.2000 00:00	1.41299	1.427	1.399	1.40305	22240000
01.09.2000 00:00	1.413	1.4149	1.381	1.381	11757000
04.09.2000 00:00	1.385	1.41	1.376	1.405	10143000
05.09.2000 00:00	1.412	1.42	1.3985	1.4	9194000
06.09.2000 00:00	1.4	1.418	1.39506	1.401	11077000
07.09.2000 00:00	1.398	1.4039	1.367	1.367	11245000
08.09.2000 00:00	1.361	1.38	1.339	1.34949	10272000
11.09.2000 00:00	1.34	1.34	1.3171	1.33	5567000
12.09.2000 00:00	1.34	1.34	1.31	1.31	7290000
13.09.2000 00:00	1.312	1.312	1.26301	1.278	9347000
14.09.2000 00:00	1.287	1.299	1.226	1.29	11898000
15.09.2000 00:00	1.275	1.29	1.255	1.278	5904000
18.09.2000 00:00	1.245	1.245	1.19	1.1949	7601000
19.09.2000 00:00	1.185	1.233	1.15001	1.22	12059000
20.09.2000 00:00	1.213	1.229	1.159	1.1591	11105000
21.09.2000 00:00	1.18	1.18	1.138	1.16	8077000
22.09.2000 00:00	1.13	1.132	1.03	1.06799	13145000
25.09.2000 00:00	1.115	1.179	1.1	1.161	9614000
26.09.2000 00:00	1.15	1.16995	1.12	1.123	6344000
27.09.2000 00:00	1.11	1.165	1.11	1.14	20053000
28.09.2000 00:00	1.155	1.165	1.137	1.145	6404000
29.09.2000 00:00	1.159	1.175	1.15001	1.153	4616000
02.10.2000 00:00	1.1489	1.171	1.1451	1.165	4716000
03.10.2000 00:00	1.17	1.22	1.165	1.211	13250000
04.10.2000 00:00	1.201	1.21	1.135	1.156	12885000
05.10.2000 00:00	1.168	1.185	1.121	1.144	6854000
06.10.2000 00:00	1.14	1.15	1.117	1.136	4907000
09.10.2000 00:00	1.13	1.13	1.1	1.1135	2844000
10.10.2000 00:00	1.128	1.134	1.08501	1.1035	5523000
11.10.2000 00:00	1.098	1.098	1.03	1.044	8390000
12.10.2000 00:00	1.045	1.07	1.01	1.038	7742000
13.10.2000 00:00	1.0	1.02	0.99	1.02	7468000
16.10.2000 00:00	1.078	1.105	1.0415	1.09895	6796000
17.10.2000 00:00	1.065	1.14	1.06	1.12	7253000
18.10.2000 00:00	1.089	1.097	1.0	1.03	10842000
19.10.2000 00:00	1.065	1.095	1.04	1.0811	6152000
20.10.2000 00:00	1.11501	1.171	1.115	1.168	21169000
23.10.2000 00:00	1.19001	1.2	1.14805	1.161	9147000
24.10.2000 00:00	1.148	1.185	1.14202	1.18	2323000
25.10.2000 00:00	1.187	1.187	1.145	1.15201	7264000
26.10.2000 00:00	1.14001	1.164	1.14001	1.148	3438000
27.10.2000 00:00	1.17	1.17	1.15	1.16199	3360000
30.10.2000 00:00	1.166	1.174	1.10121	1.124	15663000
31.10.2000 00:00	1.13	1.137	1.12	1.125	4961000
01.11.2000 00:00	1.149	1.16	1.133	1.138	5536000
02.11.2000 00:00	1.14	1.15299	1.13701	1.15249	4551000
03.11.2000 00:00	1.155	1.1695	1.143	1.146	7079000
04.11.2000 00:00	1.15	1.1589	1.14	1.155	1036000
08.11.2000 00:00	1.14345	1.149	1.11101	1.127	2805000
09.11.2000 00:00	1.1	1.12	1.07002	1.086	4823000
10.11.2000 00:00	1.076	1.104	1.071	1.077	2903000
13.11.2000 00:00	1.056	1.056	1.018	1.04	5494000
14.11.2000 00:00	1.06	1.08	1.036	1.07052	3720000
15.11.2000 00:00	1.082	1.085	1.04501	1.04501	4733000
16.11.2000 00:00	1.05	1.062	1.04001	1.045	4753000
17.11.2000 00:00	1.05	1.0745	1.05	1.0624	1907000
20.11.2000 00:00	1.05001	1.065	1.0311	1.0311	2228000
21.11.2000 00:00	1.02	1.032	0.999	1.009	6381000
22.11.2000 00:00	1.0	1.014	0.94	0.96	13088000
23.11.2000 00:00	0.955	0.97899	0.92	0.937	7448000
24.11.2000 00:00	0.95	0.97	0.9425	0.95702	3582000
27.11.2000 00:00	0.988	1.0	0.968	0.999	3329000
28.11.2000 00:00	0.985	0.993	0.941	0.96	4183000
29.11.2000 00:00	0.931	0.95	0.9	0.92	6891000
30.11.2000 00:00	0.9	0.91	0.79	0.798	12128000
01.12.2000 00:00	0.805	0.834	0.74	0.75601	11240000
04.12.2000 00:00	0.76	0.78	0.741	0.7747	6761000
05.12.2000 00:00	0.784	0.859	0.78	0.855	13314000
06.12.2000 00:00	0.9	0.93	0.854	0.874	11393000
07.12.2000 00:00	0.86	0.86	0.80005	0.81	18226000
08.12.2000 00:00	0.825	0.8731	0.81	0.86	18235000
09.12.2000 00:00	0.83	0.85299	0.82301	0.84	3521000
13.12.2000 00:00	0.87	0.88	0.841	0.856	12203000
14.12.2000 00:00	0.84499	0.84499	0.815	0.823	10016000
15.12.2000 00:00	0.8	0.807	0.745	0.745	18394000
18.12.2000 00:00	0.76	0.78699	0.74	0.7869	8771000
19.12.2000 00:00	0.781	0.795	0.77001	0.775	7953000
20.12.2000 00:00	0.77	0.77	0.71	0.713	9697000
21.12.2000 00:00	0.672	0.7059	0.621	0.686	15752000
22.12.2000 00:00	0.701	0.728	0.685	0.725	12663000
25.12.2000 00:00	0.739	0.73999	0.71651	0.717	15699000
26.12.2000 00:00	0.72	0.72	0.69	0.693	14118000
27.12.2000 00:00	0.69	0.729	0.682	0.7005	16758000
28.12.2000 00:00	0.718	0.718	0.693	0.7	18843000
03.01.2001 00:00	0.68	0.684	0.63	0.646	5000000
04.01.2001 00:00	0.689	0.707	0.6701	0.69	4731000
05.01.2001 00:00	0.7	0.71499	0.685	0.7	9784000
09.01.2001 00:00	0.6988	0.7114	0.69	0.7068	4823000
10.01.2001 00:00	0.72997	0.72997	0.7149	0.72289	14467000
11.01.2001 00:00	0.7295	0.75	0.714	0.737	11244000
12.01.2001 00:00	0.749	0.756	0.7352	0.74849	13281000
15.01.2001 00:00	0.748	0.75699	0.725	0.753	10782000
16.01.2001 00:00	0.763	0.77895	0.746	0.751	12949000
17.01.2001 00:00	0.755	0.775	0.751	0.774	6922000
18.01.2001 00:00	0.787	0.79447	0.771	0.7745	12973000
19.01.2001 00:00	0.7853	0.837	0.7853	0.802	18668000
22.01.2001 00:00	0.795	0.8	0.77511	0.781	8460000
23.01.2001 00:00	0.78	0.79399	0.76	0.785	5065000
24.01.2001 00:00	0.8	0.826	0.8	0.8155	14264000
25.01.2001 00:00	0.815	0.825	0.801	0.805	38029000
26.01.2001 00:00	0.8	0.816	0.786	0.794	17623000
29.01.2001 00:00	0.793	0.795	0.753	0.75811	18573000
30.01.2001 00:00	0.77	0.77	0.74201	0.75999	9701000
31.01.2001 00:00	0.764	0.76489	0.745	0.755	21593000
01.02.2001 00:00	0.75	0.758	0.72402	0.73	11974000
02.02.2001 00:00	0.735	0.735	0.713	0.7229	18726000
05.02.2001 00:00	0.709	0.738	0.706	0.738	20298000
06.02.2001 00:00	0.72	0.75	0.72	0.73901	10365000
07.02.2001 00:00	0.738	0.74699	0.721	0.72501	5477000
08.02.2001 00:00	0.732	0.74	0.73	0.733	8001000
09.02.2001 00:00	0.735	0.735	0.71423	0.718	5016000
12.02.2001 00:00	0.716	0.72499	0.703	0.715	7185000
13.02.2001 00:00	0.723	0.7367	0.716	0.73597	10929000
14.02.2001 00:00	0.73	0.736	0.723	0.72801	14500000
15.02.2001 00:00	0.73999	0.787	0.73	0.7835	58875000
16.02.2001 00:00	0.77	0.78997	0.74	0.745	20010000
19.02.2001 00:00	0.749	0.757	0.722	0.73	6038000
20.02.2001 00:00	0.734	0.738	0.716	0.7168	7221000
21.02.2001 00:00	0.709	0.7139	0.654	0.67	11200000
22.02.2001 00:00	0.6659	0.692	0.654	0.67565	14659000
23.02.2001 00:00	0.6816	0.685	0.651	0.661	5460000
26.02.2001 00:00	0.66989	0.69449	0.6599	0.689	8238000
27.02.2001 00:00	0.7	0.714	0.664	0.671	6768000
28.02.2001 00:00	0.661	0.6789	0.65	0.674	4653000
01.03.2001 00:00	0.66	0.696	0.645	0.69	15120000
02.03.2001 00:00	0.695	0.7185	0.68701	0.7045	20826000
05.03.2001 00:00	0.7109	0.748	0.7071	0.745	21148000
