datetime	open	high	low	close	volume
09.01.2006 00:00	37.95	37.97	37.64	37.65	5563000
10.01.2006 00:00	38.48	41.18	38.3	40.08	38369000
11.01.2006 00:00	40.04	42.4	39.83	42.1	56234000
12.01.2006 00:00	42.16	48.4	42.16	47.5	87813000
13.01.2006 00:00	47.55	49.3	44.2	45.51	75990000
16.01.2006 00:00	44.37	46.99	44.37	45.83	31775000
17.01.2006 00:00	46.13	46.53	42.6	43.1	56851000
18.01.2006 00:00	42.42	42.42	40.1	40.51	58939000
19.01.2006 00:00	39.9	43.2	39.49	43.18	67927000
20.01.2006 00:00	43.5	45.28	43.1	44.1	65976000
23.01.2006 00:00	43.5	43.5	41.6	41.8	30682000
24.01.2006 00:00	41.67	43.2	41.67	42.8	31342000
25.01.2006 00:00	43.08	43.5	42.5	43.31	27277000
26.01.2006 00:00	43.3	43.3	42.51	42.61	24927000
27.01.2006 00:00	42.65	43.91	42.65	43.5	22637000
30.01.2006 00:00	43.7	44.2	41.5	42.23	31944000
31.01.2006 00:00	42.23	43.31	41.55	41.71	30379000
01.02.2006 00:00	41.65	42.47	41.21	42.47	23142000
02.02.2006 00:00	42.5	42.79	41.85	42.5	8363000
03.02.2006 00:00	41.8	42.1	40.5	40.5	20147000
06.02.2006 00:00	40.94	42.2	40.6	42.0	19609000
07.02.2006 00:00	42.0	42.39	41.35	41.76	20994000
08.02.2006 00:00	41.13	42.93	40.8	42.9	25600000
09.02.2006 00:00	43.0	45.0	42.75	45.0	44381000
10.02.2006 00:00	45.28	45.49	43.63	44.1	30132000
13.02.2006 00:00	44.0	44.5	43.33	43.71	19125000
14.02.2006 00:00	43.5	45.19	43.5	44.4	40329000
15.02.2006 00:00	44.5	45.15	43.23	43.91	26782000
16.02.2006 00:00	44.32	45.4	43.7	44.25	30029000
17.02.2006 00:00	44.5	45.5	44.41	45.3	30561000
20.02.2006 00:00	45.49	46.15	45.31	45.79	21148000
21.02.2006 00:00	45.7	45.99	44.4	44.5	26877000
24.02.2006 00:00	44.58	45.09	44.05	44.72	24665000
27.02.2006 00:00	47.1	47.1	44.63	44.85	28629000
28.02.2006 00:00	44.86	45.7	42.62	42.9	43600000
01.03.2006 00:00	43.16	43.7	41.8	42.8	28868000
02.03.2006 00:00	42.85	43.32	42.23	42.93	14424000
03.03.2006 00:00	43.0	43.5	42.5	42.75	12018000
06.03.2006 00:00	43.0	43.35	42.3	42.4	26334000
08.03.2006 00:00	41.98	42.4	40.31	40.5	36138000
09.03.2006 00:00	39.95	40.0	37.83	39.3	41810000
10.03.2006 00:00	39.25	39.85	38.3	39.5	28731000
13.03.2006 00:00	39.7	40.75	39.7	40.75	24058000
14.03.2006 00:00	41.0	41.98	38.71	39.28	35430000
15.03.2006 00:00	40.01	40.2	38.53	39.28	28547000
16.03.2006 00:00	39.5	39.65	38.16	39.1	27330000
17.03.2006 00:00	39.4	40.1	39.11	39.8	48032000
20.03.2006 00:00	40.0	40.57	39.71	40.12	22063000
21.03.2006 00:00	39.78	40.3	39.67	40.09	14915000
22.03.2006 00:00	39.95	40.29	39.81	40.27	12792000
23.03.2006 00:00	40.4	41.8	40.24	41.44	36673000
24.03.2006 00:00	41.45	41.77	40.0	41.04	26894000
27.03.2006 00:00	41.55	41.59	40.75	41.29	10740000
28.03.2006 00:00	40.71	41.39	40.0	40.25	20146000
29.03.2006 00:00	40.0	40.2	39.2	39.75	25954000
30.03.2006 00:00	40.0	41.15	40.0	41.15	35658000
31.03.2006 00:00	41.27	41.45	40.81	41.17	24227000
03.04.2006 00:00	41.04	41.44	41.04	41.35	15724000
04.04.2006 00:00	41.3	41.5	40.5	40.85	21877000
05.04.2006 00:00	41.01	41.99	40.43	41.9	30125000
06.04.2006 00:00	42.0	42.49	41.35	41.65	24120000
07.04.2006 00:00	41.6	42.05	41.11	41.9	23952000
10.04.2006 00:00	41.89	43.2	41.53	43.2	62904000
11.04.2006 00:00	43.54	44.75	42.81	42.81	81296000
12.04.2006 00:00	42.8	43.71	42.43	43.59	35791000
13.04.2006 00:00	43.8	43.82	42.61	42.95	27356000
14.04.2006 00:00	43.03	43.47	43.0	43.37	8199000
17.04.2006 00:00	43.5	43.73	43.12	43.43	11632000
18.04.2006 00:00	43.6	43.9	43.43	43.55	26304000
19.04.2006 00:00	43.96	44.23	43.3	43.65	31763000
20.04.2006 00:00	43.93	43.93	42.4	42.5	34528000
21.04.2006 00:00	42.5	42.87	42.1	42.79	20263000
24.04.2006 00:00	42.85	43.16	42.55	42.6	21889000
25.04.2006 00:00	42.5	43.5	41.65	42.93	24970000
26.04.2006 00:00	43.5	47.7	43.22	47.51	175860000
27.04.2006 00:00	47.9	50.05	45.72	46.3	131952000
01.05.2006 00:00	46.05	49.92	45.42	48.95	81818000
02.05.2006 00:00	49.68	52.0	48.55	51.59	63825000
03.05.2006 00:00	52.11	52.5	49.0	49.65	73718000
04.05.2006 00:00	49.2	50.5	49.06	49.8	39745000
05.05.2006 00:00	49.79	51.1	49.06	49.9	37835000
09.05.2006 00:00	50.0	50.5	49.55	50.5	15197000
10.05.2006 00:00	50.49	51.9	48.0	48.52	57715000
11.05.2006 00:00	48.95	49.48	45.82	46.9	52856000
12.05.2006 00:00	47.15	47.15	45.58	46.32	22927000
15.05.2006 00:00	45.81	46.35	43.75	43.85	30406000
16.05.2006 00:00	43.7	44.65	42.02	44.1	47929000
17.05.2006 00:00	44.15	45.2	41.7	42.0	37935000
18.05.2006 00:00	40.84	42.66	39.0	42.09	49469000
19.05.2006 00:00	43.3	43.3	41.27	41.51	42438000
22.05.2006 00:00	41.7	41.99	35.5	36.84	60891000
23.05.2006 00:00	37.8	41.9	36.2	41.8	61468000
24.05.2006 00:00	41.8	41.8	39.15	40.36	61444000
25.05.2006 00:00	40.03	44.1	39.56	43.33	81041000
26.05.2006 00:00	44.0	45.3	43.22	44.55	56364000
29.05.2006 00:00	45.02	45.25	42.6	42.83	30833000
30.05.2006 00:00	43.0	43.39	41.55	42.89	31996000
31.05.2006 00:00	42.0	44.0	41.1	43.15	38092000
01.06.2006 00:00	43.37	45.8	42.7	45.29	46641000
02.06.2006 00:00	45.68	47.73	45.65	47.65	51172000
05.06.2006 00:00	48.0	48.13	45.85	47.45	42767000
06.06.2006 00:00	46.5	46.58	44.51	44.51	32485000
07.06.2006 00:00	44.53	46.32	43.01	45.18	75091000
08.06.2006 00:00	43.69	43.69	41.5	41.65	31693000
12.06.2006 00:00	42.5	43.9	42.23	42.98	31044000
13.06.2006 00:00	40.5	41.0	39.7	39.78	39934000
14.06.2006 00:00	39.8	40.9	38.0	40.77	52620000
15.06.2006 00:00	41.3	42.5	41.09	42.4	41843000
16.06.2006 00:00	43.5	44.2	40.7	41.0	54649000
19.06.2006 00:00	40.75	42.79	40.75	42.2	20382000
20.06.2006 00:00	41.72	44.46	41.3	44.4	26371000
21.06.2006 00:00	44.37	44.8	42.49	43.82	33896000
22.06.2006 00:00	44.89	44.9	42.0	42.7	25280000
23.06.2006 00:00	43.0	43.98	42.61	43.68	13575000
26.06.2006 00:00	44.01	44.49	42.7	43.3	10277000
27.06.2006 00:00	43.82	45.22	43.02	44.6	35657000
28.06.2006 00:00	44.0	46.15	43.72	45.5	37312000
29.06.2006 00:00	45.58	45.98	44.6	44.9	27125000
30.06.2006 00:00	46.01	46.75	45.61	45.95	30555000
03.07.2006 00:00	46.83	46.83	45.83	46.0	21499000
04.07.2006 00:00	45.84	48.99	45.35	48.95	28248000
05.07.2006 00:00	48.92	49.5	46.2	46.6	70430000
06.07.2006 00:00	46.8	48.29	46.4	48.01	45498000
07.07.2006 00:00	48.02	50.95	47.9	50.85	66781000
10.07.2006 00:00	50.6	52.65	50.1	52.1	37788000
11.07.2006 00:00	52.1	52.4	50.7	50.8	26966000
12.07.2006 00:00	51.0	51.88	49.71	49.85	33444000
13.07.2006 00:00	49.62	49.85	46.5	47.2	37829000
14.07.2006 00:00	46.3	47.5	45.42	46.8	36618000
17.07.2006 00:00	46.8	47.05	45.2	45.25	16289000
18.07.2006 00:00	45.1	45.2	43.56	45.09	35641000
19.07.2006 00:00	45.05	46.95	44.53	46.55	18197000
03.08.2006 00:00	52.0	52.0	46.3	46.4	17725000
04.08.2006 00:00	51.2	52.23	50.5	51.45	32694000
07.08.2006 00:00	51.23	51.3	50.1	51.0	11401000
08.08.2006 00:00	51.48	51.49	50.65	50.81	9301000
09.08.2006 00:00	51.01	52.19	50.81	51.8	30107000
10.08.2006 00:00	51.56	52.2	51.3	52.03	13033000
11.08.2006 00:00	52.05	53.5	52.0	52.95	25804000
14.08.2006 00:00	52.98	54.49	52.85	53.6	31048000
15.08.2006 00:00	53.76	53.76	52.31	53.7	17942000
16.08.2006 00:00	54.01	55.25	53.6	55.0	36150000
17.08.2006 00:00	55.3	55.69	54.8	55.37	22326000
18.08.2006 00:00	55.3	55.77	52.31	52.7	48876000
21.08.2006 00:00	53.0	54.18	52.71	53.78	19992000
22.08.2006 00:00	53.1	55.15	53.1	55.1	18282000
23.08.2006 00:00	55.1	55.7	54.3	54.85	20764000
24.08.2006 00:00	54.36	55.07	54.0	54.39	14797000
25.08.2006 00:00	54.85	55.38	54.7	55.33	7771000
28.08.2006 00:00	55.01	55.54	54.65	54.89	5650000
29.08.2006 00:00	55.0	58.13	55.0	57.71	39509000
30.08.2006 00:00	57.9	59.23	57.6	58.17	24395000
31.08.2006 00:00	59.08	59.08	56.81	57.19	22318000
01.09.2006 00:00	57.2	57.55	55.9	56.3	20235000
04.09.2006 00:00	57.14	58.65	56.47	58.4	18737000
05.09.2006 00:00	58.3	60.1	58.11	59.91	40181000
06.09.2006 00:00	59.75	60.2	58.7	59.35	19897000
07.09.2006 00:00	58.7	58.9	57.32	57.61	27885000
08.09.2006 00:00	57.58	58.3	56.11	56.5	23208000
11.09.2006 00:00	56.2	56.45	53.55	53.9	39152000
12.09.2006 00:00	54.5	55.25	53.91	54.7	50221000
13.09.2006 00:00	54.5	55.68	54.1	54.45	39586000
14.09.2006 00:00	55.0	56.0	54.67	54.95	37085000
15.09.2006 00:00	54.5	55.3	54.12	54.49	18986000
18.09.2006 00:00	54.85	55.15	54.21	55.0	7711000
19.09.2006 00:00	55.4	56.16	55.15	55.85	17799000
20.09.2006 00:00	55.41	55.65	54.6	55.25	22021000
21.09.2006 00:00	55.25	56.49	55.01	55.7	28656000
22.09.2006 00:00	56.1	56.1	54.0	54.4	32846000
25.09.2006 00:00	53.89	54.4	52.82	53.41	26331000
26.09.2006 00:00	53.7	55.59	53.7	55.35	28235000
27.09.2006 00:00	55.69	57.1	55.5	56.8	41196000
28.09.2006 00:00	57.5	58.4	57.5	58.4	37854000
29.09.2006 00:00	58.4	58.7	57.43	58.0	25541000
02.10.2006 00:00	58.23	59.1	57.86	58.29	21150000
03.10.2006 00:00	57.5	57.7	56.11	56.5	19176000
04.10.2006 00:00	55.5	57.63	55.3	57.51	30313000
05.10.2006 00:00	58.46	60.45	57.88	59.81	45849000
06.10.2006 00:00	60.05	60.45	58.81	59.22	25024000
09.10.2006 00:00	59.6	60.8	59.0	60.64	27240000
10.10.2006 00:00	60.52	62.19	60.31	61.74	27162000
11.10.2006 00:00	61.69	61.93	60.51	61.6	28752000
12.10.2006 00:00	61.13	61.9	60.7	61.75	19117000
13.10.2006 00:00	62.24	62.48	61.61	61.94	16719000
16.10.2006 00:00	62.29	62.29	60.31	60.9	20159000
17.10.2006 00:00	61.5	61.75	59.21	59.3	34951000
18.10.2006 00:00	59.0	60.4	58.7	60.29	29524000
19.10.2006 00:00	60.05	61.05	59.55	61.0	15929000
20.10.2006 00:00	61.5	61.59	60.55	61.2	17847000
23.10.2006 00:00	60.63	63.3	60.63	62.0	31738000
24.10.2006 00:00	62.37	62.37	59.66	60.0	56714000
25.10.2006 00:00	60.11	61.34	59.86	60.97	27519000
26.10.2006 00:00	62.66	62.66	60.7	61.2	26036000
27.10.2006 00:00	61.14	61.22	60.02	60.6	18577000
30.10.2006 00:00	60.4	60.95	58.81	59.0	26543000
31.10.2006 00:00	59.27	60.45	58.81	60.16	20556000
01.11.2006 00:00	60.91	61.25	60.07	61.12	24490000
02.11.2006 00:00	60.99	61.3	60.2	60.63	20082000
06.11.2006 00:00	60.51	61.2	60.4	61.0	12923000
07.11.2006 00:00	61.3	62.6	61.25	62.35	27716000
08.11.2006 00:00	62.15	62.82	61.76	62.5	19459000
09.11.2006 00:00	62.75	64.1	62.65	63.85	26569000
10.11.2006 00:00	63.83	64.15	63.41	63.85	19828000
13.11.2006 00:00	63.9	64.5	63.5	64.03	18175000
14.11.2006 00:00	64.49	64.5	62.87	63.29	22962000
15.11.2006 00:00	63.33	64.35	63.33	64.0	19136000
16.11.2006 00:00	64.11	66.0	63.75	65.63	30527000
17.11.2006 00:00	64.99	66.4	64.65	66.0	35535000
20.11.2006 00:00	65.65	66.55	64.52	64.75	26778000
21.11.2006 00:00	65.13	65.94	64.89	65.21	22587000
22.11.2006 00:00	65.5	66.2	65.4	65.6	20309000
23.11.2006 00:00	65.63	66.3	65.57	65.81	12626000
24.11.2006 00:00	65.08	65.99	65.08	65.76	5374000
27.11.2006 00:00	66.0	66.59	65.33	65.45	17938000
28.11.2006 00:00	65.18	65.79	64.6	65.2	31655000
29.11.2006 00:00	65.48	66.0	65.22	65.85	16599000
30.11.2006 00:00	63.1	66.17	63.1	65.43	11339000
01.12.2006 00:00	65.5	65.79	64.7	65.37	28216000
04.12.2006 00:00	65.26	65.6	64.96	65.47	18466000
05.12.2006 00:00	65.6	66.0	65.41	65.7	14405000
06.12.2006 00:00	65.78	69.3	65.5	69.2	64248000
07.12.2006 00:00	69.15	72.3	68.8	71.6	68452000
08.12.2006 00:00	70.2	73.9	70.2	73.85	48735000
11.12.2006 00:00	73.88	77.99	73.55	75.13	76534000
12.12.2006 00:00	75.1	76.95	74.85	76.2	33174000
13.12.2006 00:00	76.63	77.7	75.06	77.64	54404000
14.12.2006 00:00	77.7	78.99	77.31	78.75	36768000
15.12.2006 00:00	79.3	79.3	77.92	78.25	22716000
18.12.2006 00:00	78.3	81.69	76.7	81.2	63954000
19.12.2006 00:00	81.0	82.18	79.2	80.1	47247000
20.12.2006 00:00	80.43	82.8	80.4	82.3	49408000
21.12.2006 00:00	82.31	83.42	81.9	82.61	33233000
22.12.2006 00:00	82.41	83.19	81.1	81.77	28682000
25.12.2006 00:00	81.72	82.31	80.6	81.15	21355000
26.12.2006 00:00	81.63	81.7	80.9	81.06	17787000
27.12.2006 00:00	81.2	84.88	81.0	84.78	54295000
28.12.2006 00:00	85.0	90.35	85.0	89.67	65921000
08.01.2007 00:00	90.5	93.6	90.15	92.2	26731000
09.01.2007 00:00	90.0	90.61	82.25	83.53	65919000
10.01.2007 00:00	83.58	84.89	78.7	82.6	106033000
11.01.2007 00:00	82.0	88.6	81.56	86.85	103857000
12.01.2007 00:00	86.8	87.95	86.11	86.65	59290000
15.01.2007 00:00	87.69	89.86	87.69	89.6	62939000
16.01.2007 00:00	89.59	95.2	89.58	94.75	127402000
17.01.2007 00:00	94.7	97.45	89.22	92.4	162942000
18.01.2007 00:00	93.5	94.9	90.0	90.26	87531000
19.01.2007 00:00	89.92	91.4	88.57	90.4	52947000
22.01.2007 00:00	92.03	93.73	91.25	92.72	45840000
23.01.2007 00:00	92.55	93.35	91.11	91.82	56410000
24.01.2007 00:00	92.9	92.99	91.0	91.35	30209000
25.01.2007 00:00	92.5	94.44	91.85	93.85	80167000
26.01.2007 00:00	93.0	94.6	92.31	92.54	51321000
29.01.2007 00:00	93.15	93.3	87.4	88.0	65531000
30.01.2007 00:00	86.0	86.7	81.5	85.7	153498000
31.01.2007 00:00	87.8	88.64	85.82	87.38	85659000
01.02.2007 00:00	88.51	92.69	87.8	92.62	85894000
02.02.2007 00:00	93.0	93.69	85.55	91.76	111036000
05.02.2007 00:00	92.61	92.64	90.27	90.8	36808000
06.02.2007 00:00	90.82	91.95	89.3	91.3	38130000
07.02.2007 00:00	91.22	91.9	90.6	90.9	26845000
08.02.2007 00:00	90.1	90.8	89.12	89.55	28545000
09.02.2007 00:00	90.5	90.85	89.05	89.5	39836000
12.02.2007 00:00	89.03	90.19	88.45	88.64	29244000
13.02.2007 00:00	88.75	91.0	87.25	90.8	34198000
14.02.2007 00:00	91.2	92.3	90.1	91.91	28790000
15.02.2007 00:00	94.28	94.6	92.0	93.75	59340000
16.02.2007 00:00	94.48	94.48	91.2	92.26	49207000
19.02.2007 00:00	91.63	94.0	91.63	92.25	53584000
20.02.2007 00:00	92.3	93.07	91.6	92.4	41241000
21.02.2007 00:00	92.69	93.96	91.7	92.8	66832000
23.02.2007 00:00	93.5	97.16	92.6	97.0	133316000
26.02.2007 00:00	98.1	99.77	97.9	99.05	82284000
27.02.2007 00:00	98.2	98.45	94.8	95.0	104451000
28.02.2007 00:00	93.11	97.88	90.63	96.71	130126000
01.03.2007 00:00	96.21	96.4	89.5	91.36	136336000
02.03.2007 00:00	92.5	93.07	90.5	91.25	76580000
05.03.2007 00:00	89.85	91.9	85.01	91.51	152029000
